"","country","cases","rate","ma","date"
"1191","United Kingdom",629,147,253.571428571429,2020-03-09
"1192","United Kingdom",887,258,304.5,2020-03-10
"1193","United Kingdom",1298,411,371.857142857143,2020-03-11
"1194","United Kingdom",1787,489,443.714285714286,2020-03-12
"1195","United Kingdom",2266,479,527.642857142857,2020-03-13
"1196","United Kingdom",2630,364,609.214285714286,2020-03-14
"1197","United Kingdom",3072,442,703.642857142857,2020-03-15
"1198","United Kingdom",3684,612,859.928571428571,2020-03-16
"1199","United Kingdom",4452,768,1010.85714285714,2020-03-17
"1200","United Kingdom",5451,999,1173.85714285714,2020-03-18
"1201","United Kingdom",6506,1055,1359.21428571429,2020-03-19
"1202","United Kingdom",7760,1254,1553.64285714286,2020-03-20
"1203","United Kingdom",8957,1197,1729.21428571429,2020-03-21
"1204","United Kingdom",10333,1376,1901.71428571429,2020-03-22
"1205","United Kingdom",12668,2335,2163.21428571429,2020-03-23
"1206","United Kingdom",15039,2371,2430.85714285714,2020-03-24
"1207","United Kingdom",17732,2693,2710.5,2020-03-25
"1208","United Kingdom",20816,3084,2982.64285714286,2020-03-26
"1209","United Kingdom",24017,3201,3244.14285714286,2020-03-27
"1210","United Kingdom",26839,2822,3445.78571428571,2020-03-28
"1211","United Kingdom",29696,2857,3604.21428571429,2020-03-29
"1212","United Kingdom",33969,4273,3814.21428571429,2020-03-30
"1213","United Kingdom",38484,4515,4034.14285714286,2020-03-31
"1214","United Kingdom",43398,4914,4208.14285714286,2020-04-01
"1215","United Kingdom",48263,4865,4334.42857142857,2020-04-02
"1216","United Kingdom",53178,4915,4414,2020-04-03
"1217","United Kingdom",57198,4020,4467.92857142857,2020-04-04
"1218","United Kingdom",60792,3594,4513.5,2020-04-05
"1219","United Kingdom",66067,5275,4507.07142857143,2020-04-06
"1220","United Kingdom",71517,5450,4493.5,2020-04-07
"1221","United Kingdom",76646,5129,4504.28571428571,2020-04-08
"1222","United Kingdom",81498,4852,4535.21428571429,2020-04-09
"1223","United Kingdom",85813,4315,4538.78571428571,2020-04-10
"1224","United Kingdom",89390,3577,4588.5,2020-04-11
"1225","United Kingdom",92885,3495,4606.92857142857,2020-04-12
"1226","United Kingdom",97068,4183,4577.14285714286,2020-04-13
"1227","United Kingdom",101393,4325,4527.85714285714,2020-04-14
"1228","United Kingdom",106458,5065,4553.64285714286,2020-04-15
"1229","United Kingdom",111756,5298,4574.42857142857,2020-04-16
"1230","United Kingdom",116721,4965,4621.42857142857,2020-04-17
"1231","United Kingdom",121437,4716,4633.64285714286,2020-04-18
"1232","United Kingdom",125289,3852,4631.71428571429,2020-04-19
"1233","United Kingdom",130147,4858,4668.78571428571,2020-04-20
"1234","United Kingdom",134907,4760,4697.07142857143,2020-04-21
"1235","United Kingdom",140397,5490,4723.5,2020-04-22
"1236","United Kingdom",145540,5143,4699.07142857143,2020-04-23
"1237","United Kingdom",150513,4973,4682.07142857143,2020-04-24
"1238","United Kingdom",154261,3748,4575.28571428571,2020-04-25
"1239","United Kingdom",157729,3468,4512.57142857143,2020-04-26
"1240","United Kingdom",162431,4702,4406.85714285714,2020-04-27
"1241","United Kingdom",167152,4721,4330,2020-04-28
"1242","United Kingdom",172587,5435,4211.5,2020-04-29
"1243","United Kingdom",177543,4956,4113.21428571429,2020-04-30
"1244","United Kingdom",182270,4727,3975.78571428571,2020-05-01
"1245","United Kingdom",185491,3221,3861.64285714286,2020-05-02
"1246","United Kingdom",188465,2974,3779.71428571429,2020-05-03
"1247","United Kingdom",191843,3378,3699.78571428571,2020-05-04
"1248","United Kingdom",195527,3684,3604.64285714286,2020-05-05
"1249","United Kingdom",199358,3831,3452,2020-05-06
"1250","United Kingdom",203125,3767,3284.35714285714,2020-05-07
"1251","United Kingdom",206174,3049,3126.5,2020-05-08
"1252","United Kingdom",208324,2150,3043.92857142857,2020-05-09
"1253","United Kingdom",210645,2321,2961.92857142857,2020-05-10
"1254","United Kingdom",214228,3583,2904.5,2020-05-11
"1255","United Kingdom",217617,3389,2858.57142857143,2020-05-12
"1256","United Kingdom",220915,3298,2778.21428571429,2020-05-13
"1257","United Kingdom",223524,2609,2690.71428571429,2020-05-14
"1258","United Kingdom",226041,2517,2617.92857142857,2020-05-15
"1259","United Kingdom",228106,2065,2572,2020-05-16
"1260","United Kingdom",229932,1826,2502.5,2020-05-17
"1261","United Kingdom",232506,2574,2361.35714285714,2020-05-18
"1262","United Kingdom",235547,3041,2237.14285714286,2020-05-19
"1263","United Kingdom",238253,2706,2130.28571428571,2020-05-20
"1264","United Kingdom",240795,2542,2067.78571428571,2020-05-21
"1265","United Kingdom",242825,2030,1995.42857142857,2020-05-22
"1266","United Kingdom",244332,1507,1926.42857142857,2020-05-23
"1267","United Kingdom",245680,1348,1872.35714285714,2020-05-24
"1268","United Kingdom",247287,1607,1790.92857142857,2020-05-25
"1269","United Kingdom",248937,1650,1678.5,2020-05-26
"1270","United Kingdom",250739,1802,1581.07142857143,2020-05-27
"1271","United Kingdom",252473,1734,1487.64285714286,2020-05-28
"1272","United Kingdom",253977,1504,1421.57142857143,2020-05-29
"1273","United Kingdom",255076,1099,1370.42857142857,2020-05-30
"1274","United Kingdom",256145,1069,1325.35714285714,2020-05-31
"1275","United Kingdom",257579,1434,1288.14285714286,2020-06-01
"1276","United Kingdom",259046,1467,1252.64285714286,2020-06-02
"1277","United Kingdom",260388,1342,1208.35714285714,2020-06-03
"1278","United Kingdom",261622,1234,1156,2020-06-04
"1279","United Kingdom",262727,1105,1123.78571428571,2020-06-05
"1280","United Kingdom",263518,791,1108.64285714286,2020-06-06
"1281","United Kingdom",264235,717,1089.92857142857,2020-06-07
"1282","United Kingdom",265321,1086,1060.78571428571,2020-06-08
"1283","United Kingdom",266474,1153,1032.92857142857,2020-06-09
"1284","United Kingdom",267656,1182,1008.28571428571,2020-06-10
"1285","United Kingdom",268657,1001,993,2020-06-11
"1286","United Kingdom",269710,1053,984.071428571429,2020-06-12
"1287","United Kingdom",270597,887,975.142857142857,2020-06-13
"1288","United Kingdom",271404,807,968.357142857143,2020-06-14
"1289","United Kingdom",272430,1026,954.5,2020-06-15
"1290","United Kingdom",273507,1077,935.142857142857,2020-06-16
"1291","United Kingdom",274504,997,906,2020-06-17
"1292","United Kingdom",275524,1020,884.285714285714,2020-06-18
"1293","United Kingdom",276504,980,854.642857142857,2020-06-19
"1294","United Kingdom",277170,666,836.5,2020-06-20
"1295","United Kingdom",277792,622,807.071428571429,2020-06-21
"1296","United Kingdom",278684,892,776.928571428571,2020-06-22
"1297","United Kingdom",279566,882,728.785714285714,2020-06-23
"1298","United Kingdom",280340,774,661.857142857143,2020-06-24
"1299","United Kingdom",281037,697,589.285714285714,2020-06-25
"1300","United Kingdom",281675,638,555.142857142857,2020-06-26
"1301","United Kingdom",282308,633,552.142857142857,2020-06-27
"1302","United Kingdom",282703,395,544.571428571429,2020-06-28
"1303","United Kingdom",283307,604,506,2020-06-29
"1304","United Kingdom",283710,403,484.5,2020-06-30
"1305","United Kingdom",283770,60,474.214285714286,2020-07-01
"1306","United Kingdom",283774,4,470.285714285714,2020-07-02
"1307","United Kingdom",284276,502,461.285714285714,2020-07-03
"1308","United Kingdom",284900,624,474.642857142857,2020-07-04
"1309","United Kingdom",285416,516,492.857142857143,2020-07-05
"1310","United Kingdom",285768,352,487.571428571429,2020-07-06
"1311","United Kingdom",286349,581,547.357142857143,2020-07-07
"1312","United Kingdom",286979,630,581.5,2020-07-08
"1313","United Kingdom",287621,642,627,2020-07-09
"1314","United Kingdom",288133,512,640.214285714286,2020-07-10
"1315","United Kingdom",288953,820,654.714285714286,2020-07-11
"1316","United Kingdom",289603,650,669.714285714286,2020-07-12
"1317","United Kingdom",290133,530,686,2020-07-13
"1318","United Kingdom",291373,1240,676.285714285714,2020-07-14
"1319","United Kingdom",291911,538,671.285714285714,2020-07-15
"1320","United Kingdom",292552,641,680.357142857143,2020-07-16
"1321","United Kingdom",293239,687,698.642857142857,2020-07-17
"1322","United Kingdom",294066,827,694.857142857143,2020-07-18
"1323","United Kingdom",294792,726,701.642857142857,2020-07-19
"1324","United Kingdom",295372,580,712.714285714286,2020-07-20
"1325","United Kingdom",295817,445,663.214285714286,2020-07-21
"1326","United Kingdom",296377,560,681.714285714286,2020-07-22
"1327","United Kingdom",297146,769,696.357142857143,2020-07-23
"1328","United Kingdom",297914,768,710.142857142857,2020-07-24
"1329","United Kingdom",298681,767,705.428571428571,2020-07-25
"1330","United Kingdom",299426,745,706.642857142857,2020-07-26
"1331","United Kingdom",300111,685,732.214285714286,2020-07-27
"1332","United Kingdom",300658,547,748.285714285714,2020-07-28
"1333","United Kingdom",301455,797,771.928571428571,2020-07-29
"1334","United Kingdom",302301,846,784.857142857143,2020-07-30
"1335","United Kingdom",303181,880,792.214285714286,2020-07-31
"1336","United Kingdom",303942,761,791.571428571429,2020-08-01
"1337","United Kingdom",304685,743,814.214285714286,2020-08-02
"1338","United Kingdom",305623,938,823.571428571429,2020-08-03
"1339","United Kingdom",306293,670,866.5,2020-08-04
"1340","United Kingdom",307184,891,881.642857142857,2020-08-05
"1341","United Kingdom",308134,950,901.857142857143,2020-08-06
"1342","United Kingdom",309005,871,941.857142857143,2020-08-07
"1343","United Kingdom",309763,758,959.785714285714,2020-08-08
"1344","United Kingdom",310825,1062,985.642857142857,2020-08-09
"1345","United Kingdom",311641,816,969.571428571429,2020-08-10
"1346","United Kingdom",312789,1148,999.5,2020-08-11
"1347","United Kingdom",313798,1009,993.857142857143,2020-08-12
"1348","United Kingdom",314927,1129,1010.42857142857,2020-08-13
"1349","United Kingdom",316367,1440,1022,2020-08-14
"1350","United Kingdom",317379,1012,1059.85714285714,2020-08-15
"1351","United Kingdom",318484,1105,1058.35714285714,2020-08-16
"1352","United Kingdom",319197,713,1069.5,2020-08-17
"1353","United Kingdom",320286,1089,1072.07142857143,2020-08-18
"1354","United Kingdom",321098,812,1074.85714285714,2020-08-19
"1355","United Kingdom",322280,1182,1102.92857142857,2020-08-20
"1356","United Kingdom",323313,1033,1091.21428571429,2020-08-21
"1357","United Kingdom",324601,1288,1098.07142857143,2020-08-22
"1358","United Kingdom",325642,1041,1141.64285714286,2020-08-23
"1359","United Kingdom",326614,972,1191.14285714286,2020-08-24
"1360","United Kingdom",327798,1184,1205.85714285714,2020-08-25
"1361","United Kingdom",328846,1048,1255.57142857143,2020-08-26
"1362","United Kingdom",330368,1522,1295.07142857143,2020-08-27
"1363","United Kingdom",331644,1276,1359.85714285714,2020-08-28
"1364","United Kingdom",332752,1108,1397.35714285714,2020-08-29
"1365","United Kingdom",334467,1715,1536.42857142857,2020-08-30
"1366","United Kingdom",335873,1406,1677.57142857143,2020-08-31
"1367","United Kingdom",337168,1295,1768.71428571429,2020-09-01
"1368","United Kingdom",338676,1508,1883.78571428571,2020-09-02
"1369","United Kingdom",340411,1735,1983.57142857143,2020-09-03
"1370","United Kingdom",342351,1940,2145.21428571429,2020-09-04
"1371","United Kingdom",344164,1813,2315.85714285714,2020-09-05
"1372","United Kingdom",347152,2988,2431.21428571429,2020-09-06
"1373","United Kingdom",350100,2948,2518,2020-09-07
"1374","United Kingdom",352560,2460,2647.14285714286,2020-09-08
"1375","United Kingdom",355219,2659,2824.5,2020-09-09
"1376","United Kingdom",358138,2919,2943.07142857143,2020-09-10
"1377","United Kingdom",361677,3539,3113.21428571429,2020-09-11
"1378","United Kingdom",365174,3497,3299.57142857143,2020-09-12
"1379","United Kingdom",368504,3330,3364.64285714286,2020-09-13
"1380","United Kingdom",371125,2621,3466.07142857143,2020-09-14
"1381","United Kingdom",374228,3103,3642.21428571429,2020-09-15
"1382","United Kingdom",378219,3991,3893.57142857143,2020-09-16
"1383","United Kingdom",381614,3395,4158.92857142857,2020-09-17
"1384","United Kingdom",385936,4322,4397.07142857143,2020-09-18
"1385","United Kingdom",390358,4422,4578.78571428571,2020-09-19
"1386","United Kingdom",394257,3899,4747.5,2020-09-20
"1387","United Kingdom",398625,4368,4849.14285714286,2020-09-21
"1388","United Kingdom",403551,4926,5137.71428571429,2020-09-22
"1389","United Kingdom",409729,6178,5360.35714285714,2020-09-23
"1390","United Kingdom",416363,6634,5611.71428571429,2020-09-24
"1391","United Kingdom",423236,6873,5800.71428571429,2020-09-25
"1392","United Kingdom",429277,6041,6404.21428571429,2020-09-26
"1393","United Kingdom",434969,5692,7765.78571428571,2020-09-27
"1394","United Kingdom",439013,4044,8353.28571428571,2020-09-28
"1395","United Kingdom",446156,7143,9040.14285714286,2020-09-29
"1396","United Kingdom",453264,7108,9610.42857142857,2020-09-30
"1397","United Kingdom",460178,6914,10389.4285714286,2020-10-01
"1398","United Kingdom",467146,6968,10888.7857142857,2020-10-02
"1399","United Kingdom",480017,12871,11540.5,2020-10-03
"1400","United Kingdom",502978,22961,12053.3571428571,2020-10-04
"1401","United Kingdom",515571,12593,12762.5,2020-10-05
"1402","United Kingdom",530113,14542,13483.1428571429,2020-10-06
"1403","United Kingdom",544275,14162,14384.2857142857,2020-10-07
"1404","United Kingdom",561815,17540,15246,2020-10-08
"1405","United Kingdom",575679,13864,15865.0714285714,2020-10-09
"1406","United Kingdom",590844,15165,16100.7857142857,2020-10-10
"1407","United Kingdom",603716,12872,15673.6428571429,2020-10-11
"1408","United Kingdom",617688,13972,16117.2142857143,2020-10-12
"1409","United Kingdom",634920,17232,16602.0714285714,2020-10-13
"1410","United Kingdom",654644,19724,17496.7142857143,2020-10-14
"1411","United Kingdom",673622,18978,17760.8571428571,2020-10-15
"1412","United Kingdom",689257,15635,18237.0714285714,2020-10-16
"1413","United Kingdom",705428,16171,18797.5714285714,2020-10-17
"1414","United Kingdom",722409,16981,19291.7142857143,2020-10-18
"1415","United Kingdom",741212,18803,19785.8571428571,2020-10-19
"1416","United Kingdom",762542,21330,20189.6428571429,2020-10-20
"1417","United Kingdom",789229,26687,20545.0714285714,2020-10-21
"1418","United Kingdom",810467,21238,20837,2020-10-22
"1419","United Kingdom",830998,20531,21463.4285714286,2020-10-23
"1420","United Kingdom",854010,23012,21873.7142857143,2020-10-24
"1421","United Kingdom",873800,19790,22321.7857142857,2020-10-25
"1422","United Kingdom",894690,20890,22332.2857142857,2020-10-26
"1423","United Kingdom",917575,22885,22238.5714285714,2020-10-27
"1424","United Kingdom",942275,24700,22130.7142857143,2020-10-28
"1425","United Kingdom",965340,23065,22337.8571428571,2020-10-29
"1426","United Kingdom",989745,24405,22534.7142857143,2020-10-30
"1427","United Kingdom",1011660,21915,22673.6428571429,2020-10-31
"1428","United Kingdom",1034914,23254,22729.5,2020-11-01
"1429","United Kingdom",1053864,18950,22762.3571428571,2020-11-02
"1430","United Kingdom",1073882,20018,22585.7142857143,2020-11-03
"1431","United Kingdom",1099059,25177,22460.7142857143,2020-11-04
"1432","United Kingdom",1123197,24138,23203.9285714286,2020-11-05
"1433","United Kingdom",1146484,23287,23410.7857142857,2020-11-06
"1434","United Kingdom",1171441,24957,23764,2020-11-07
"1435","United Kingdom",1192013,20572,23886,2020-11-08
"1436","United Kingdom",1213363,21350,24058.3571428571,2020-11-09
"1437","United Kingdom",1233775,20412,24060.7142857143,2020-11-10
"1438","United Kingdom",1256725,22950,23663,2020-11-11
"1439","United Kingdom",1290195,33470,23575.6428571429,2020-11-12
"1440","United Kingdom",1317496,27301,23358.8571428571,2020-11-13
"1441","United Kingdom",1344356,26860,22995.8571428571,2020-11-14
"1442","United Kingdom",1369318,24962,22859.4285714286,2020-11-15
"1443","United Kingdom",1390681,21363,22438,2020-11-16
"1444","United Kingdom",1410732,20051,21787.0714285714,2020-11-17
"1445","United Kingdom",1430341,19609,21448.7142857143,2020-11-18
"1446","United Kingdom",1453256,22915,20311.9285714286,2020-11-19
"1447","United Kingdom",1473508,20252,19414.6428571429,2020-11-20
"1448","United Kingdom",1493383,19875,18629.7142857143,2020-11-21
"1449","United Kingdom",1512045,18662,17714.9285714286,2020-11-22
"1450","United Kingdom",1527495,15450,17069.7142857143,2020-11-23
"1451","United Kingdom",1538794,11299,16596.7142857143,2020-11-24
"1452","United Kingdom",1557007,18213,16351.0714285714,2020-11-25
"1453","United Kingdom",1574562,17555,15777,2020-11-26
"1454","United Kingdom",1589301,14739,15494.5714285714,2020-11-27
"1455","United Kingdom",1605172,15871,15184.8571428571,2020-11-28
"1456","United Kingdom",1617327,12155,15085.5,2020-11-29
"1457","United Kingdom",1629657,12330,15033.2142857143,2020-11-30
"1458","United Kingdom",1643086,13429,15103.3571428571,2020-12-01
"1459","United Kingdom",1659256,16170,14986.5714285714,2020-12-02
"1460","United Kingdom",1674134,14878,15230.0714285714,2020-12-03
"1461","United Kingdom",1690432,16298,15725.2857142857,2020-12-04
"1462","United Kingdom",1705971,15539,16127.4285714286,2020-12-05
"1463","United Kingdom",1723242,17271,16576.8571428571,2020-12-06
"1464","United Kingdom",1737960,14718,17143.5,2020-12-07
"1465","United Kingdom",1750241,12281,17502.1428571429,2020-12-08
"1466","United Kingdom",1766819,16578,18144.3571428571,2020-12-09
"1467","United Kingdom",1787783,20964,19609,2020-12-10
"1468","United Kingdom",1809455,21672,20481.0714285714,2020-12-11
"1469","United Kingdom",1830956,21501,21303.4285714286,2020-12-12
"1470","United Kingdom",1849403,18447,22636.0714285714,2020-12-13
"1471","United Kingdom",1869666,20263,23967.9285714286,2020-12-14
"1472","United Kingdom",1888116,18450,25719.5,2020-12-15
"1473","United Kingdom",1913277,25161,27338,2020-12-16
"1474","United Kingdom",1948660,35383,28628.8571428571,2020-12-17
"1475","United Kingdom",1977167,28507,29418.3571428571,2020-12-18
"1476","United Kingdom",2004219,27052,30360.6428571429,2020-12-19
"1477","United Kingdom",2040147,35928,31353,2020-12-20
"1478","United Kingdom",2073511,33364,32861.7142857143,2020-12-21
"1479","United Kingdom",2110314,36803,35339.2142857143,2020-12-22
"1480","United Kingdom",2149551,39237,37115.0714285714,2020-12-23
"1481","United Kingdom",2188587,39036,38580,2020-12-24
"1482","United Kingdom",2221312,32725,40349.8571428571,2020-12-25
"1483","United Kingdom",2256005,34693,42540.7142857143,2020-12-26
"1484","United Kingdom",2288345,32340,43902.2857142857,2020-12-27
"1485","United Kingdom",2329730,41385,45718,2020-12-28
"1486","United Kingdom",2382865,53135,47440.3571428571,2020-12-29
"1487","United Kingdom",2432888,50023,49089.2857142857,2020-12-30
"1488","United Kingdom",2488780,55892,50059.4285714286,2020-12-31
"1489","United Kingdom",2542065,53285,52582.8571428571,2021-01-01
"1490","United Kingdom",2599789,57724,54386,2021-01-02
"1491","United Kingdom",2654779,54990,56000.2857142857,2021-01-03
"1492","United Kingdom",2713563,58784,56342,2021-01-04
"1493","United Kingdom",2774479,60916,55799,2021-01-05
"1494","United Kingdom",2836801,62322,55620.5714285714,2021-01-06
"1495","United Kingdom",2889419,52618,55105.5714285714,2021-01-07
"1496","United Kingdom",2957472,68053,55282.4285714286,2021-01-08
"1497","United Kingdom",3017409,59937,54112.2857142857,2021-01-09
"1498","United Kingdom",3072349,54940,52941.4285714286,2021-01-10
"1499","United Kingdom",3118518,46169,51423.6428571429,2021-01-11
"1500","United Kingdom",3164051,45533,49455,2021-01-12
"1501","United Kingdom",3211576,47525,47782.3571428571,2021-01-13
"1502","United Kingdom",3260258,48682,46730.5,2021-01-14
"1503","United Kingdom",3316019,55761,44745.3571428571,2021-01-15
"1504","United Kingdom",3357361,41342,42860.7142857143,2021-01-16
"1505","United Kingdom",3395959,38598,41079.5714285714,2021-01-17
"1506","United Kingdom",3433494,37535,39367.1428571429,2021-01-18
"1507","United Kingdom",3466849,33355,37549.6428571429,2021-01-19
"1508","United Kingdom",3505754,38905,35962.7142857143,2021-01-20
"1509","United Kingdom",3543646,37892,34534,2021-01-21
"1510","United Kingdom",3583907,40261,32628.1428571429,2021-01-22
"1511","United Kingdom",3617459,33552,31337.6428571429,2021-01-23
"1512","United Kingdom",3647463,30004,30086.9285714286,2021-01-24
"1513","United Kingdom",3669658,22195,28734.9285714286,2021-01-25
"1514","United Kingdom",3689746,20088,27555.2857142857,2021-01-26
"1515","United Kingdom",3715054,25308,26147.9285714286,2021-01-27
"1516","United Kingdom",3743734,28680,24915.2142857143,2021-01-28
"1517","United Kingdom",3772813,29079,23404.7142857143,2021-01-29
"1518","United Kingdom",3796088,23275,NA,2021-01-30
"1519","United Kingdom",3817176,21088,NA,2021-01-31
"1520","United Kingdom",3835783,18607,NA,2021-02-01
"1521","United Kingdom",3852623,16840,NA,2021-02-02
"1522","United Kingdom",3871825,19202,NA,2021-02-03
"1523","United Kingdom",3892459,20634,NA,2021-02-04
"1524","United Kingdom",3911573,19114,NA,2021-02-05
"1525","Russia",0,0,NA,2020-01-22
"1526","Russia",0,0,NA,2020-01-23
"1527","Russia",0,0,NA,2020-01-24
"1528","Russia",0,0,NA,2020-01-25
"1529","Russia",0,0,NA,2020-01-26
"1530","Russia",0,0,NA,2020-01-27
"1531","Russia",0,0,0.142857142857143,2020-01-28
"1532","Russia",0,0,0.142857142857143,2020-01-29
"1533","Russia",0,0,0.142857142857143,2020-01-30
"1534","Russia",2,2,0.142857142857143,2020-01-31
"1535","Russia",2,0,0.142857142857143,2020-02-01
"1536","Russia",2,0,0.142857142857143,2020-02-02
"1537","Russia",2,0,0.142857142857143,2020-02-03
"1538","Russia",2,0,0.142857142857143,2020-02-04
"1539","Russia",2,0,0.142857142857143,2020-02-05
"1540","Russia",2,0,0.142857142857143,2020-02-06
"1541","Russia",2,0,0,2020-02-07
"1542","Russia",2,0,0,2020-02-08
"1543","Russia",2,0,0,2020-02-09
"1544","Russia",2,0,0,2020-02-10
"1545","Russia",2,0,0,2020-02-11
"1546","Russia",2,0,0,2020-02-12
"1547","Russia",2,0,0,2020-02-13
"1548","Russia",2,0,0,2020-02-14
"1549","Russia",2,0,0,2020-02-15
"1550","Russia",2,0,0,2020-02-16
"1551","Russia",2,0,0,2020-02-17
"1552","Russia",2,0,0,2020-02-18
"1553","Russia",2,0,0,2020-02-19
"1554","Russia",2,0,0,2020-02-20
"1555","Russia",2,0,0,2020-02-21
"1556","Russia",2,0,0,2020-02-22
"1557","Russia",2,0,0,2020-02-23
"1558","Russia",2,0,0.0714285714285714,2020-02-24
"1559","Russia",2,0,0.0714285714285714,2020-02-25
"1560","Russia",2,0,0.0714285714285714,2020-02-26
"1561","Russia",2,0,0.142857142857143,2020-02-27
"1562","Russia",2,0,0.785714285714286,2020-02-28
"1563","Russia",2,0,0.785714285714286,2020-02-29
"1564","Russia",2,0,1.07142857142857,2020-03-01
"1565","Russia",3,1,1.07142857142857,2020-03-02
"1566","Russia",3,0,1.28571428571429,2020-03-03
"1567","Russia",3,0,1.28571428571429,2020-03-04
"1568","Russia",4,1,1.85714285714286,2020-03-05
"1569","Russia",13,9,3.07142857142857,2020-03-06
"1570","Russia",13,0,4.07142857142857,2020-03-07
"1571","Russia",17,4,4.35714285714286,2020-03-08
"1572","Russia",17,0,6.21428571428571,2020-03-09
"1573","Russia",20,3,7.92857142857143,2020-03-10
"1574","Russia",20,0,10.2857142857143,2020-03-11
"1575","Russia",28,8,13.9285714285714,2020-03-12
"1576","Russia",45,17,17.1428571428571,2020-03-13
"1577","Russia",59,14,20.9285714285714,2020-03-14
"1578","Russia",63,4,25,2020-03-15
"1579","Russia",90,27,30.0714285714286,2020-03-16
"1580","Russia",114,24,33.9285714285714,2020-03-17
"1581","Russia",147,33,45.5714285714286,2020-03-18
"1582","Russia",199,52,58,2020-03-19
"1583","Russia",253,54,70.7857142857143,2020-03-20
"1584","Russia",306,53,86.0714285714286,2020-03-21
"1585","Russia",367,61,105.071428571429,2020-03-22
"1586","Russia",438,71,124.714285714286,2020-03-23
"1587","Russia",495,57,158.785714285714,2020-03-24
"1588","Russia",658,163,187.857142857143,2020-03-25
"1589","Russia",840,182,239.214285714286,2020-03-26
"1590","Russia",1036,196,278.285714285714,2020-03-27
"1591","Russia",1264,228,316.071428571429,2020-03-28
"1592","Russia",1534,270,358.714285714286,2020-03-29
"1593","Russia",1836,302,421.785714285714,2020-03-30
"1594","Russia",2337,501,500.142857142857,2020-03-31
"1595","Russia",2777,440,572.428571428571,2020-04-01
"1596","Russia",3548,771,663.642857142857,2020-04-02
"1597","Russia",4149,601,777.214285714286,2020-04-03
"1598","Russia",4731,582,880,2020-04-04
"1599","Russia",5389,658,1016.85714285714,2020-04-05
"1600","Russia",6343,954,1178,2020-04-06
"1601","Russia",7497,1154,1340.35714285714,2020-04-07
"1602","Russia",8672,1175,1550.92857142857,2020-04-08
"1603","Russia",10131,1459,1742.14285714286,2020-04-09
"1604","Russia",11917,1786,1989.92857142857,2020-04-10
"1605","Russia",13584,1667,2290.14285714286,2020-04-11
"1606","Russia",15770,2186,2676,2020-04-12
"1607","Russia",18328,2558,2912.71428571429,2020-04-13
"1608","Russia",21102,2774,3233.28571428571,2020-04-14
"1609","Russia",24490,3388,3523.35714285714,2020-04-15
"1610","Russia",27938,3448,3760.14285714286,2020-04-16
"1611","Russia",32008,4070,4050.35714285714,2020-04-17
"1612","Russia",36793,4785,4357.42857142857,2020-04-18
"1613","Russia",42853,6060,4655.64285714286,2020-04-19
"1614","Russia",47121,4268,4915.64285714286,2020-04-20
"1615","Russia",52763,5642,5175.42857142857,2020-04-21
"1616","Russia",57999,5236,5350.64285714286,2020-04-22
"1617","Russia",62773,4774,5611.42857142857,2020-04-23
"1618","Russia",68622,5849,5887.35714285714,2020-04-24
"1619","Russia",74588,5966,6232.92857142857,2020-04-25
"1620","Russia",80949,6361,6559.57142857143,2020-04-26
"1621","Russia",87147,6198,7010.5,2020-04-27
"1622","Russia",93558,6411,7329.07142857143,2020-04-28
"1623","Russia",99399,5841,7709.28571428571,2020-04-29
"1624","Russia",106498,7099,8170.5,2020-04-30
"1625","Russia",114431,7933,8516.92857142857,2020-05-01
"1626","Russia",124054,9623,8863.42857142857,2020-05-02
"1627","Russia",134687,10633,9195.64285714286,2020-05-03
"1628","Russia",145268,10581,9585.5,2020-05-04
"1629","Russia",155370,10102,9906.07142857143,2020-05-05
"1630","Russia",165929,10559,10205.1428571429,2020-05-06
"1631","Russia",177160,11231,10410.5,2020-05-07
"1632","Russia",187859,10699,10600.8571428571,2020-05-08
"1633","Russia",198676,10817,10570.6428571429,2020-05-09
"1634","Russia",209688,11012,10504.6428571429,2020-05-10
"1635","Russia",221344,11656,10386.4285714286,2020-05-11
"1636","Russia",232243,10899,10326.5,2020-05-12
"1637","Russia",242271,10028,10198.2857142857,2020-05-13
"1638","Russia",252245,9974,10028.1428571429,2020-05-14
"1639","Russia",262843,10598,9899.21428571429,2020-05-15
"1640","Russia",272043,9200,9800.42857142857,2020-05-16
"1641","Russia",281752,9709,9628.07142857143,2020-05-17
"1642","Russia",290678,8926,9434.5,2020-05-18
"1643","Russia",299941,9263,9292.78571428571,2020-05-19
"1644","Russia",308705,8764,9172.07142857143,2020-05-20
"1645","Russia",317554,8849,9057.57142857143,2020-05-21
"1646","Russia",326448,8894,8912.85714285714,2020-05-22
"1647","Russia",335882,9434,8895.14285714286,2020-05-23
"1648","Russia",344481,8599,8863.64285714286,2020-05-24
"1649","Russia",353427,8946,8832.14285714286,2020-05-25
"1650","Russia",362342,8915,8803.21428571429,2020-05-26
"1651","Russia",370680,8338,8786.42857142857,2020-05-27
"1652","Russia",379051,8371,8784.57142857143,2020-05-28
"1653","Russia",387623,8572,8772,2020-05-29
"1654","Russia",396575,8952,8730,2020-05-30
"1655","Russia",405843,9268,8756.57142857143,2020-05-31
"1656","Russia",414328,8485,8758.28571428571,2020-06-01
"1657","Russia",423186,8858,8734.85714285714,2020-06-02
"1658","Russia",431715,8529,8738.78571428571,2020-06-03
"1659","Russia",440538,8823,8767.78571428571,2020-06-04
